Class ID,Preferred Label,Synonyms
http://purl.obolibrary.org/obo/HP_0001394,Cirrhosis,Scar tissue replaces healthy tissue in the liver|Hepatic cirrhosis|Liver cirrhosis
http://purl.obolibrary.org/obo/HP_0005451,Decreased cranial base ossification,
http://purl.obolibrary.org/obo/HP_0000315,Abnormality of the orbital region,Abnormality of the region around the eyes|Abnormality of the eye region|Malformation of the orbital region of the face|Deformity of the orbital region of the face|Anomaly of the orbital region of the face
http://purl.obolibrary.org/obo/HP_0030755,Craniofacial teratoma,
http://purl.obolibrary.org/obo/HP_0100802,Malposition of the stomach,Gastric ectopia|Gastric malposition|Abnormal stomach location
http://purl.obolibrary.org/obo/HP_0010640,Abnormality of the nasal cavity,
http://purl.obolibrary.org/obo/HP_0025174,Irregular septal thickening on pulmonary HRCT,
http://purl.obolibrary.org/obo/HP_0007411,Hypoplastic-absent sebaceous glands,
http://purl.obolibrary.org/obo/HP_0003354,Hyperthreoninemia,Elevated circulating threonine|High blood threonine levels
http://purl.obolibrary.org/obo/HP_0011588,Cervical aortic arch,
http://purl.obolibrary.org/obo/HP_0004105,HP_0004105,
http://purl.obolibrary.org/obo/HP_0005917,Supernumerary metacarpal bones,Extra long bones of hand
http://purl.obolibrary.org/obo/HP_0410182,Decreased glucose-6-phosphate dehydrogenase level in dried blood spot,Decreased G6PD level in dried blood spot|Decreased glucose-6-phosphate dehydrogenase level in DBS
http://purl.obolibrary.org/obo/HP_0031506,Increased circulating thyroxine level,
http://purl.obolibrary.org/obo/HP_0000048,Bifid scrotum,Cleft of scrotum|Scrotal cleft
http://purl.obolibrary.org/obo/HP_0005693,HP_0005693,
http://purl.obolibrary.org/obo/HP_0006704,Abnormal coronary artery morphology,
http://purl.obolibrary.org/obo/HP_0000491,Keratitis,Corneal inflammation
http://purl.obolibrary.org/obo/HP_0025611,Epicanthus superciliaris,
http://purl.obolibrary.org/obo/HP_0011139,Gastric duplication,Gastric duplication cyst
http://purl.obolibrary.org/obo/HP_0012126,Stomach cancer,Gastric cancer
http://purl.obolibrary.org/obo/HP_0010900,Abnormal circulating threonine concentration,Abnormality of threonine metabolism
http://purl.obolibrary.org/obo/HP_0009573,Patchy sclerosis of the middle phalanx of the 2nd finger,Uneven increase in bone density in the middle bone of the index finger
http://purl.obolibrary.org/obo/HP_0006444,HP_0006444,
http://purl.obolibrary.org/obo/HP_0010809,Broad uvula,Wide uvula
http://purl.obolibrary.org/obo/HP_0002387,HP_0002387,
http://purl.obolibrary.org/obo/HP_0002442,Dyscalculia,Difficulty making arithmetical calculations
http://purl.obolibrary.org/obo/HP_0030810,Abnormal tongue physiology,
http://purl.obolibrary.org/obo/HP_0007447,Diffuse palmoplantar hyperkeratosis,"Hyperkeratosis, diffuse palmoplantar"
http://purl.obolibrary.org/obo/HP_0040145,Dicarboxylic acidemia,
http://purl.obolibrary.org/obo/HP_0011643,Coronary sinus atrial septal defect,
http://purl.obolibrary.org/obo/HP_0005305,Cerebral venous thrombosis,Blood clot in cerebral vein|Cerebral thrombosis|Cerebral vein thrombosis
http://purl.obolibrary.org/obo/HP_0100365,HP_0100365,
http://purl.obolibrary.org/obo/HP_0001691,Muscular subvalvular aortic stenosis,Muscular subaortic stenosis
http://purl.obolibrary.org/obo/HP_0012339,Increased resting energy expenditure,
http://purl.obolibrary.org/obo/HP_0031069,Abnormal femoral torsion,
http://purl.obolibrary.org/obo/HP_0002099,Asthma,Asthma|Bronchial asthma|Reactive airway disease
http://purl.obolibrary.org/obo/HP_0032432,Increased HDL3c concentration,
http://purl.obolibrary.org/obo/HP_0004753,HP_0004753,
http://purl.obolibrary.org/obo/HP_0008810,HP_0008810,
http://purl.obolibrary.org/obo/HP_0001769,Broad foot,Broad foot|Wide foot|Broad feet
http://purl.obolibrary.org/obo/HP_0006649,Costochondral pain,Costochondral junction pain
http://purl.obolibrary.org/obo/HP_0002359,Frequent falls,Frequent falls
http://purl.obolibrary.org/obo/HP_0100564,Triplomyelia,Triplication of spinal cord
http://purl.obolibrary.org/obo/HP_0009329,Small epiphysis of the middle phalanx of the 3rd finger,Small end part of the middle bone of the middle finger
http://purl.obolibrary.org/obo/HP_0032005,Hemidystonia,
http://purl.obolibrary.org/obo/HP_0001411,HP_0001411,
http://purl.obolibrary.org/obo/HP_0007370,Aplasia/Hypoplasia of the corpus callosum,Agenesis/hypoplastic corpus callosum|Hypoplasia or absence of the corpus callosum|Absent/hypoplastic corpus callosum|Hypoplastic or absent corpus callosum|Complete or partial absence of the corpus callosum
http://purl.obolibrary.org/obo/HP_0025343,Lupus anticoagulant,
http://purl.obolibrary.org/obo/HP_0006416,HP_0006416,
http://purl.obolibrary.org/obo/HP_0031681,Type III atherosclerotic lesion,
http://purl.obolibrary.org/obo/HP_0009160,Absent epiphysis of the proximal phalanx of the 5th finger,Absent end part of the innermost bone of pinky finger|Absent end part of the innermost bone of pinkie finger|Absent end part of the innermost bone of little finger
http://purl.obolibrary.org/obo/HP_0045073,Serositis,
http://purl.obolibrary.org/obo/HP_0004280,Irregular ossification of hand bones,Irregular maturation of hand bones
http://purl.obolibrary.org/obo/HP_0040193,obsolete Pinealoblastoma,
http://purl.obolibrary.org/obo/HP_0009069,Lethal infantile mitochondrial myopathy,
http://purl.obolibrary.org/obo/HP_0006909,HP_0006909,
http://purl.obolibrary.org/obo/HP_0007988,Macular hypopigmentation,
http://purl.obolibrary.org/obo/HP_0001151,Impaired horizontal smooth pursuit,Impaired horizontal visual pursuit|Abnormal horizontal ocular pursuit
http://purl.obolibrary.org/obo/HP_0002963,Abnormal delayed hypersensitivity skin test,
http://purl.obolibrary.org/obo/HP_0006231,HP_0006231,
http://purl.obolibrary.org/obo/HP_0007034,Generalized hyperreflexia,
http://purl.obolibrary.org/obo/HP_0004914,Recurrent infantile hypoglycemia,Recurrent low blood sugar in infant|Episodic infantile hypoglycemia
http://purl.obolibrary.org/obo/HP_0004141,HP_0004141,
http://purl.obolibrary.org/obo/HP_0000857,Neonatal insulin-dependent diabetes mellitus,
http://purl.obolibrary.org/obo/HP_0010388,Patchy sclerosis of 5th toe phalanx,Uneven increase in bone density in pinky toe bone|Uneven increase in bone density in pinkie toe bone|Uneven increase in bone density in little toe bone|Patchy sclerosis of the phalanges of the 5th toe
http://purl.obolibrary.org/obo/HP_0030326,Abnormal macrophage count,
http://purl.obolibrary.org/obo/HP_0001824,Weight loss,
http://purl.obolibrary.org/obo/HP_0007783,obsolete Butterfly retinal pigment epithelial dystrophy,
http://purl.obolibrary.org/obo/HP_0000012,Urinary urgency,Urinary urgency|Overactive bladder|Overactive bladder syndrome|Urgency frequency syndrome
http://purl.obolibrary.org/obo/HP_0025007,Ectopic fovea,Ectopic macula
http://purl.obolibrary.org/obo/HP_0004493,Craniofacial hyperostosis,Hypertrophy of craniofacial bones|Excessive growth of craniofacial bones|Overgrowth of craniofacial bones|Enlargement of craniofacial bones|Thick craniofacial bones|Excessive bone growth of the skull and face|Hyperostosis of craniofacial bones|Increased ossification of craniofacial bones
http://purl.obolibrary.org/obo/HP_0005504,HP_0005504,
http://purl.obolibrary.org/obo/HP_0100941,Sclerosis of the distal phalanx of the 4th toe,Increased bone density in the outermost bone of the 4th toe
http://purl.obolibrary.org/obo/HP_0025379,Anti-thyroid peroxidase antibody positivity,
http://purl.obolibrary.org/obo/HP_0008373,Puberty and gonadal disorders,Puberty and gonadal disorders
http://purl.obolibrary.org/obo/HP_0032468,History of stillbirth,
http://purl.obolibrary.org/obo/HP_0010648,Dermal translucency,Translucent skin
http://purl.obolibrary.org/obo/HP_0007575,HP_0007575,
http://purl.obolibrary.org/obo/HP_0025403,Stooped posture,
http://purl.obolibrary.org/obo/HP_0030847,Abnormal jugular venous pressure,
http://purl.obolibrary.org/obo/HP_0001356,HP_0001356,
http://purl.obolibrary.org/obo/HP_0011751,Abnormality of the posterior pituitary,Abnormality of the neurohypophysis
http://purl.obolibrary.org/obo/HP_0007148,HP_0007148,
http://purl.obolibrary.org/obo/HP_0045045,Elevated plasma acylcarnitine levels,
http://purl.obolibrary.org/obo/HP_0006003,HP_0006003,
http://purl.obolibrary.org/obo/HP_0001616,HP_0001616,
http://purl.obolibrary.org/obo/HP_0004509,HP_0004509,
http://purl.obolibrary.org/obo/HP_0031177,Finger flexor weakness,
http://purl.obolibrary.org/obo/HP_0008755,Laryngotracheomalacia,
http://purl.obolibrary.org/obo/HP_0004698,HP_0004698,
http://purl.obolibrary.org/obo/HP_0010984,Digenic inheritance,
http://purl.obolibrary.org/obo/HP_0000660,Lipemia retinalis,
http://purl.obolibrary.org/obo/HP_0007630,HP_0007630,
http://purl.obolibrary.org/obo/HP_0000569,HP_0000569,
http://purl.obolibrary.org/obo/HP_0005449,Bridged sella turcica,
http://purl.obolibrary.org/obo/HP_0100886,Abnormality of globe location,Abnormality of globe position|Abnormality of eyeball position|Abnormality of eyeball location
http://purl.obolibrary.org/obo/HP_0200025,Mandibular pain,Lower jaw pain
http://purl.obolibrary.org/obo/HP_0005236,Chronic calcifying pancreatitis,
http://purl.obolibrary.org/obo/HP_0000211,Trismus,Limited jaw opening|Limited mandibular mobility|Decrease in mandibular movement|Decrease in mandibular opening|Limited jaw movement|Limited mouth opening|Limited jaw mobility|Decrease in jaw mobility|Decrease in jaw opening|Decrease in mandibular mobility|Decrease in jaw movement|Limited mandibular opening|Lockjaw|Pain of muscles of mastication
http://purl.obolibrary.org/obo/HP_0007203,HP_0007203,
http://purl.obolibrary.org/obo/HP_0500090,Periocular capillary hemangioma,Peri-ocular capillary hemangioma
http://purl.obolibrary.org/obo/HP_0003146,Hypocholesterolemia,Decreased circulating cholesterol level
http://purl.obolibrary.org/obo/HP_0008282,Unconjugated hyperbilirubinemia,
http://purl.obolibrary.org/obo/HP_0020086,BCGitis,
http://purl.obolibrary.org/obo/HP_0005709,2-3 toe cutaneous syndactyly,Webbed skin of 2nd-3rd toes
http://purl.obolibrary.org/obo/HP_0003750,Increased muscle fatiguability,Muscle fatigue
http://purl.obolibrary.org/obo/HP_0006788,HP_0006788,
http://purl.obolibrary.org/obo/HP_0032377,Increased urinary orosomucoid,Increased urinary alpha-1-acid glycoprotein
http://purl.obolibrary.org/obo/HP_0000829,Hypoparathyroidism,Decreased parathyroid hormone secretion|Low parathyroid hormone
http://purl.obolibrary.org/obo/HP_0011527,Lentiglobus,Bulging of eye lens
http://purl.obolibrary.org/obo/HP_0001203,HP_0001203,
http://purl.obolibrary.org/obo/HP_0031473,Hostility,
http://purl.obolibrary.org/obo/HP_0007287,HP_0007287,
http://purl.obolibrary.org/obo/HP_0020110,Bone fracture,
http://purl.obolibrary.org/obo/HP_0006208,Metaphyseal cupping of proximal phalanges,
http://purl.obolibrary.org/obo/HP_0025115,Civatte bodies,Colloid bodies|Colloid bodies of Civatte|Cytoid bodies|Hyaline bodies
http://purl.obolibrary.org/obo/HP_0009941,Asymmetry of the mouth,Uneven mouth|Canted mouth|Crooked mouth|Asymmetry of the mouth|Tilted mouth|Asymmetry of oral cavity
http://purl.obolibrary.org/obo/HP_0006812,White mater abnormalities in the posterior periventricular region,
http://purl.obolibrary.org/obo/HP_0002755,obsolete Osteomyelitis due to immunodeficiency,
http://purl.obolibrary.org/obo/HP_0025487,Abnormality of bladder morphology,
http://purl.obolibrary.org/obo/HP_0100060,Irregular epiphyses of the 3rd toe,Irregular end part of the 3rd toe bone
http://purl.obolibrary.org/obo/HP_0003667,HP_0003667,
http://purl.obolibrary.org/obo/HP_0010776,Tracheobronchmegaly,
http://purl.obolibrary.org/obo/HP_0002282,Gray matter heterotopia,Grey matter heterotopia|Gray matter heterotopias|Heterotopias|Heterotopia|Neuronal heterotopia
http://purl.obolibrary.org/obo/HP_0100678,Premature skin wrinkling,Premature skin wrinkling|Wrinkled skin
http://purl.obolibrary.org/obo/HP_0004418,Thrombophlebitis,
http://purl.obolibrary.org/obo/HP_0100733,Neoplasm of the parathyroid gland,Parathyroid neoplasia
http://purl.obolibrary.org/obo/HP_0012707,Elevated brain lactate level by MRS,
http://purl.obolibrary.org/obo/HP_0000156,HP_0000156,
http://purl.obolibrary.org/obo/HP_0001968,HP_0001968,
http://purl.obolibrary.org/obo/HP_0010571,Elevated levels of phytanic acid,Elevated levels of phytanic acid
http://purl.obolibrary.org/obo/HP_0009238,Aplasia of the 5th finger,Absent little finger|Absent pinkie finger|Absent pinky finger
http://purl.obolibrary.org/obo/HP_0100473,Symphalangism affecting the proximal phalanx of the 3rd toe,Fused innermost bone of 3rd toe
http://purl.obolibrary.org/obo/HP_0031437,Pregnancy exposure,Exposure during pregnancy
http://purl.obolibrary.org/obo/HP_0005252,HP_0005252,
http://purl.obolibrary.org/obo/HP_0040040,Toenail onycholysis,Onycholysis of toenails|Detachment of toenails
http://purl.obolibrary.org/obo/HP_0032224,ABO blood group,
http://purl.obolibrary.org/obo/HP_0009681,Ivory epiphysis of the distal phalanx of the thumb,Increased bone density of end part of the outermost bone of the thumb
http://purl.obolibrary.org/obo/HP_0003722,Neck flexor weakness,Neck flexion weakness|Neck flexor muscle weakness
http://purl.obolibrary.org/obo/HP_0012234,Agranulocytosis,
http://purl.obolibrary.org/obo/HP_0000416,HP_0000416,
http://purl.obolibrary.org/obo/HP_0030883,Femoroacetabular Impingement,Femoral acetabular impingement
http://purl.obolibrary.org/obo/HP_0005618,HP_0005618,
http://purl.obolibrary.org/obo/HP_0010144,Ivory epiphysis of the distal phalanx of the hallux,Increased bone density of end part of the outermost bone of the big toe
http://purl.obolibrary.org/obo/HP_0006804,HP_0006804,
http://purl.obolibrary.org/obo/HP_0011239,Underdeveloped inferior crus of antihelix,"Hypoplastic inferior crus of antihelix|Antihelix, inferior crus, underdeveloped|Hypotrophic inferior crus of antihelix"
http://purl.obolibrary.org/obo/HP_0012882,Hyperplastic labia majora,Hyperplasia of labia majora|Enlarged vaginal lips|Enlarged labia majora
http://purl.obolibrary.org/obo/HP_0006544,Extrapulmonary sequestrum,Diaphragmatic sequestrum
http://purl.obolibrary.org/obo/HP_0011070,Abnormality of molar morphology,Abnormal shape of molar tooth
http://purl.obolibrary.org/obo/HP_0032133,Transient decreased circulating total IgG,
http://purl.obolibrary.org/obo/HP_0002487,Hyperkinesis,Hyperkinesia|Muscle spasms
http://purl.obolibrary.org/obo/HP_0003254,Abnormality of DNA repair,
http://purl.obolibrary.org/obo/HP_0000957,Cafe-au-lait spot,Flat light-brown mark on skin|Birthmark|Cafe-au-lait macules|Cafe-au-lait macule|Cafe au lait spots|Cafe-au-lait spots
http://purl.obolibrary.org/obo/HP_0010363,Osteolytic defects of the phalanges of the 3rd toe,
http://purl.obolibrary.org/obo/HP_0007134,HP_0007134,
http://purl.obolibrary.org/obo/HP_0031229,Increased incisura length,
http://purl.obolibrary.org/obo/HP_0100265,Synostosis of metacarpals/metatarsals,Fusion of long bones of hand/long bones of foot
http://purl.obolibrary.org/obo/HP_0005817,Postaxial polysyndactyly of foot,
http://purl.obolibrary.org/obo/HP_0002924,obsolete Decreased circulating aldosterone level,
http://purl.obolibrary.org/obo/HP_0004881,Episodic hypoventilation,Episodic slow breathing|Episodic under breathing
http://purl.obolibrary.org/obo/HP_0008074,Metatarsal periosteal thickening,
http://purl.obolibrary.org/obo/HP_0012439,Abnormal biliary tract physiology,
http://purl.obolibrary.org/obo/HP_0100320,Rosenthal fibres,
http://purl.obolibrary.org/obo/HP_0009886,Trichorrhexis nodosa,
http://purl.obolibrary.org/obo/HP_0100229,Irregular epiphysis of the proximal phalanx of the 5th toe,Irregular end part of the innermost bone of the pinky toe|Irregular end part of the innermost bone of the pinkie toe|Irregular end part of the innermost bone of the little toe
http://purl.obolibrary.org/obo/HP_0032169,Severe infection,Unusual course of infection
http://purl.obolibrary.org/obo/HP_0400002,Extra concha fold,"Concha, Extra Fold"
http://purl.obolibrary.org/obo/HP_0030639,Congenital stationary night blindness with abnormal fundus,
http://purl.obolibrary.org/obo/HP_0410326,Feather allergy,Immunoglobulin E-mediated feather allergy|Allergy to feathers|IgE-mediated feather allergy|Feather allergy
http://purl.obolibrary.org/obo/HP_0500228,Decreased CSF serine concentration,Low serine levels in cerebrospinal fluid
